series,x,y,x_uncertainty,y_uncertainty,pixel_x,pixel_y,pixel_half_width,pixel_half_height,support_pixels,marker_shape,evidence_status,segment_break,status,candidate_id,guide_residual_px
uct-test-a11,1.141978959616037,0.8013545470632712,0.001434130905212605,0.0035593056739757767,522,101.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000346,3.6702978072045482
uct-test-a11,1.144847221426462,0.8037274175125882,0.001434130905212605,0.004745740898634221,523,100.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000347,2.793824243029121
uct-test-a11,1.147715483236887,0.8061002879619054,0.001434130905212605,0.005932176123292776,524,99.0,,2.5,6,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000348,1.9037451984968072
uct-test-a11,1.150583745047312,0.8084731584112225,0.001434130905212605,0.005932176123292776,525,98.0,,2.5,6,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000349,1.0
uct-test-a11,1.153452006857737,0.8108460288605396,0.001434130905212605,0.007118611347951331,526,97.0,,3.0,7,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000350,0.08893137004446316
uct-test-a11,1.1563202686681622,0.8132188993098567,0.001434130905212605,0.007118611347951331,527,96.0,,3.0,7,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000351,0.8230788687276771
uct-test-a11,1.1591885304785872,0.8155917697591737,0.001434130905212605,0.004745740898634221,528,95.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000352,1.736032739719505
uct-test-a11,1.1620567922890122,0.8155917697591737,0.001434130905212605,0.004745740898634221,529,95.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000353,1.649932266334119
uct-test-a11,1.1649250540994371,0.8179646402084908,0.001434130905212605,0.0035593056739756657,530,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000354,2.564779471974603
uct-test-a11,1.1677933159098621,0.8179646402084908,0.001434130905212605,0.0035593056739756657,531,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000355,2.4805763800440843
uct-test-a11,1.1706615777202871,0.8179646402084908,0.001434130905212605,0.0035593056739756657,532,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000356,2.3973250139456184
uct-test-a11,1.173529839530712,0.8179646402084908,0.001434130905212605,0.0035593056739756657,533,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000357,2.3150273970823037
uct-test-a11,1.176398101341137,0.8179646402084908,0.001434130905212605,0.0035593056739756657,534,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000358,2.233685552857267
uct-test-a11,1.179266363151562,0.8179646402084908,0.001434130905212605,0.0035593056739756657,535,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000359,2.1533015046735784
uct-test-a11,1.182134624961987,0.8179646402084908,0.001434130905212605,0.0035593056739756657,536,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000360,2.073877275934322
uct-test-a11,1.185002886772412,0.8179646402084908,0.001434130905212605,0.0035593056739756657,537,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000361,1.9954148900426105
uct-test-a11,1.187871148582837,0.8179646402084908,0.001434130905212605,0.004745740898634221,538,94.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000362,1.9179163704015423
uct-test-a11,1.190739410393262,0.8179646402084908,0.001434130905212605,0.004745740898634221,539,94.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000363,1.8413837404142015
uct-test-a11,1.193607672203687,0.8179646402084908,0.001434130905212605,0.004745740898634221,540,94.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000364,1.7658190234836724
uct-test-a11,1.196475934014112,0.8179646402084908,0.001434130905212605,0.004745740898634221,541,94.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000365,1.6912242430130675
uct-test-a11,1.199344195824537,0.8179646402084908,0.001434130905212605,0.004745740898634221,542,94.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000366,1.6176014224054711
uct-test-a11,1.202212457634962,0.8179646402084908,0.001434130905212605,0.0035593056739756657,543,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000367,1.5449525850639816
uct-test-a11,1.205080719445387,0.8203375106578079,0.001434130905212605,0.0035593056739756657,544,93.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000368,2.4732797543916973
uct-test-a11,1.207948981255812,0.8203375106578079,0.001434130905212605,0.0035593056739756657,545,93.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000369,2.4025849537916883
uct-test-a11,1.210817243066237,0.8203375106578079,0.001434130905212605,0.0035593056739756657,546,93.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000370,2.3328702066670814
uct-test-a11,1.213685504876662,0.8203375106578079,0.001434130905212605,0.0035593056739756657,547,93.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000371,2.264137536420961
uct-test-a11,1.216553766687087,0.8179646402084908,0.001434130905212605,0.004745740898634221,548,94.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000372,1.1963889664564107
uct-test-a11,1.219422028497512,0.8179646402084908,0.001434130905212605,0.0035593056739756657,549,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000373,1.1296265201765436
uct-test-a11,1.222290290307937,0.8179646402084908,0.001434130905212605,0.0035593056739756657,550,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000374,1.0638522209844155
uct-test-a11,1.2251585521183619,0.8179646402084908,0.001434130905212605,0.0035593056739756657,551,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000375,0.9990680922831956
uct-test-a11,1.2280268139287869,0.8155917697591737,0.001434130905212605,0.0035593056739757767,552,95.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000376,0.06472384252410279
uct-test-a11,1.2308950757392119,0.8155917697591737,0.001434130905212605,0.0035593056739757767,553,95.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000377,0.1275215600343529
uct-test-a11,1.2337633375496369,0.8155917697591737,0.001434130905212605,0.004745740898634221,554,95.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000378,0.1893230368444705
uct-test-a11,1.236631599360062,0.8155917697591737,0.001434130905212605,0.004745740898634221,555,95.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000379,0.250126249551343
uct-test-a11,1.239499861170487,0.8155917697591737,0.001434130905212605,0.004745740898634221,556,95.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000380,0.3099291747519004
uct-test-a11,1.242368122980912,0.8155917697591737,0.001434130905212605,0.004745740898634221,557,95.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000381,0.3687297890429875
uct-test-a11,1.245236384791337,0.8155917697591737,0.001434130905212605,0.004745740898634221,558,95.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000382,0.4265260690216053
uct-test-a11,1.248104646601762,0.8155917697591737,0.001434130905212605,0.004745740898634221,559,95.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000383,0.48331599128457015
uct-test-a11,1.250972908412187,0.8179646402084908,0.001434130905212605,0.0035593056739756657,560,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000384,0.4609024675711453
uct-test-a11,1.253841170222612,0.8179646402084908,0.001434130905212605,0.0035593056739756657,561,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000385,0.40613133094869625
uct-test-a11,1.256709432033037,0.8179646402084908,0.001434130905212605,0.0035593056739756657,562,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000386,0.3523726222511243
uct-test-a11,1.259577693843462,0.8179646402084908,0.001434130905212605,0.0035593056739756657,563,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000387,0.2996283648815421
uct-test-a11,1.262445955653887,0.8179646402084908,0.001434130905212605,0.0035593056739756657,564,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000388,0.247900582243048
uct-test-a11,1.265314217464312,0.8179646402084908,0.001434130905212605,0.0035593056739756657,565,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000389,0.19719129773872623
uct-test-a11,1.268182479274737,0.8179646402084908,0.001434130905212605,0.0035593056739756657,566,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000390,0.1475025347716894
uct-test-a11,1.271050741085162,0.8179646402084908,0.001434130905212605,0.0035593056739756657,567,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000391,0.09883631674502169
uct-test-a11,1.273919002895587,0.8179646402084908,0.001434130905212605,0.0035593056739756657,568,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000392,0.05119466706180731
uct-test-a11,1.276787264706012,0.8179646402084908,0.001434130905212605,0.0035593056739756657,569,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000393,0.004579609125158868
uct-test-a11,1.2796555265164369,0.8179646402084908,0.001434130905212605,0.0035593056739756657,570,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000394,0.04100683366183944
uct-test-a11,1.2825237883268619,0.8179646402084908,0.001434130905212605,0.0035593056739756657,571,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000395,0.08556263789610341
uct-test-a11,1.2853920501372869,0.8179646402084908,0.001434130905212605,0.0035593056739756657,572,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000396,0.12908578017450623
uct-test-a11,1.2882603119477118,0.8179646402084908,0.001434130905212605,0.0035593056739756657,573,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000397,0.1715742370939921
uct-test-a11,1.2911285737581368,0.8179646402084908,0.001434130905212605,0.0035593056739756657,574,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000398,0.21302598525144845
uct-test-a11,1.2939968355685618,0.8179646402084908,0.001434130905212605,0.004745740898634221,575,94.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000399,0.25343900124377683
uct-test-a11,1.2968650973789868,0.8179646402084908,0.001434130905212605,0.0035593056739756657,576,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000400,0.29281126166787885
uct-test-a11,1.2997333591894118,0.8155917697591737,0.001434130905212605,0.004745740898634221,577,95.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000401,1.3311407431206845
uct-test-a11,1.3026016209998368,0.8155917697591737,0.001434130905212605,0.004745740898634221,578,95.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000402,1.3684254221990813
uct-test-a11,1.3054698828102618,0.8179646402084908,0.001434130905212605,0.0035593056739756657,579,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000403,0.4046632754999848
uct-test-a11,1.3083381446206868,0.8179646402084908,0.001434130905212605,0.004745740898634221,580,94.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000404,0.4398522796202826
uct-test-a11,1.3112064064311117,0.8179646402084908,0.001434130905212605,0.0035593056739756657,581,94.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000405,0.47399041115689045
uct-test-a11,1.3140746682415367,0.8203375106578079,0.001434130905212605,0.0035593056739756657,582,93.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000406,0.4929243532932759
uct-test-a11,1.3169429300519617,0.822710381107125,0.001434130905212605,0.0035593056739756657,583,92.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000407,1.4608940371333148
uct-test-a11,1.319811191862387,0.8250832515564421,0.001434130905212605,0.0023728704493171104,584,91.0,,1.0,3,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000408,2.429920663766339
uct-test-a11,1.322679453672812,0.8250832515564421,0.001434130905212605,0.0035593056739756657,585,91.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000409,2.400006256595418
uct-test-a11,1.325547715483237,0.8274561220057592,0.001434130905212605,0.0023728704493171104,586,90.0,,1.0,3,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000410,3.371152839023665
uct-test-a11,1.328415977293662,0.8274561220057592,0.001434130905212605,0.0035593056739756657,587,90.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000411,3.34336243445415
uct-test-a11,1.3312842391040869,0.8274561220057592,0.001434130905212605,0.0035593056739756657,588,90.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000412,3.3166370662900135
uct-test-a11,1.3341525009145119,0.8274561220057592,0.001434130905212605,0.0035593056739756657,589,90.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000413,3.2909787579342975
uct-test-a11,1.3370207627249369,0.8274561220057592,0.001434130905212605,0.0035593056739756657,590,90.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000414,3.2663895327901287
uct-test-a11,1.3398890245353618,0.8274561220057592,0.001434130905212605,0.0035593056739756657,591,90.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000415,3.242871414260577
uct-test-a11,1.3427572863457868,0.8274561220057592,0.001434130905212605,0.0035593056739756657,592,90.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000416,3.2204264257487694
uct-test-a11,1.3456255481562118,0.8274561220057592,0.001434130905212605,0.0035593056739756657,593,90.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000417,3.1990565906577615
uct-test-a11,1.3484938099666368,0.8274561220057592,0.001434130905212605,0.0035593056739756657,594,90.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000418,3.1787639323906802
uct-test-a11,1.3513620717770618,0.8274561220057592,0.001434130905212605,0.0035593056739756657,595,90.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000419,3.1595504743505956
uct-test-a11,1.3542303335874868,0.8274561220057592,0.001434130905212605,0.0035593056739756657,596,90.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000420,3.1414182399406343
uct-test-a11,1.3570985953979118,0.8274561220057592,0.001434130905212605,0.0035593056739756657,597,90.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000421,3.1243692525638522
uct-test-a11,1.3599668572083368,0.8274561220057592,0.001434130905212605,0.0035593056739756657,598,90.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000422,3.108405535623376
uct-test-a11,1.3628351190187618,0.8250832515564421,0.001434130905212605,0.004745740898634221,599,91.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000423,2.093529112522276
uct-test-a11,1.3657033808291867,0.8250832515564421,0.001434130905212605,0.0035593056739756657,600,91.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000424,2.0797420066636505
uct-test-a11,1.3685716426396117,0.8250832515564421,0.001434130905212605,0.0035593056739756657,601,91.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000425,2.067046241450612
uct-test-a11,1.3714399044500367,0.8274561220057592,0.001434130905212605,0.0035593056739756657,602,90.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000426,3.0554438402862445
uct-test-a11,1.3743081662604617,0.8274561220057592,0.001434130905212605,0.0035593056739756657,603,90.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a11-000427,3.0449368265736183
